time,edge,old node,current node,probability (value_exp),denominator,expect,true,no.of neighbours
10805,-gneE11,gneJ10,gneJ14,0.775194727351409,9.47452382650816E-07,64.9705882352941,40,2
10846,-gneE11,gneJ10,gneJ14,0.704995960103787,7.2199787934534E-07,64.7378640776699,41,2
10924,-gneE11,gneJ10,gneJ14,0.616789732691775,5.5581050241553E-07,64.4903846153846,39,2
10962,-gneE11,gneJ10,gneJ14,0.516867005617036,4.40856438454174E-07,64.2380952380952,38,2
11120,-gneE11,gneJ10,gneJ14,0.448443552655884,5.08122250618358E-07,64.2380952380952,38,2
11160,-gneE11,gneJ10,gneJ14,0.501205573296759,5.61870959986283E-07,64.3679245283019,78,2
11200,-gneE11,gneJ10,gneJ14,0.408168057567606,4.73543388374264E-07,64.1401869158879,40,2
11241,-gneE11,gneJ10,gneJ14,0.43896270710047,4.40322792529312E-07,64.1401869158879,41,2
11282,-gneE11,gneJ10,gneJ14,0.507446716275705,5.01544737768686E-07,64.3055555555556,82,2
11322,-gneE11,gneJ10,gneJ14,0.414348807291082,4.21816792312741E-07,64.0825688073395,40,2
11363,-gneE11,gneJ10,gneJ14,0.330900573496954,3.69208966167724E-07,63.8727272727273,41,2
11402,-gneE11,gneJ10,gneJ14,0.489041568129536,2.49818147590997E-07,63.8727272727273,39,2
11443,-gneE11,gneJ10,gneJ14,0.551271014201443,2.84462767027898E-07,64.018018018018,80,2
11525,-gneE11,gneJ10,gneJ14,0.458280124568429,2.35632279218457E-07,63.8035714285714,40,2
11607,-gneE11,gneJ10,gneJ14,0.375896753910148,2.04528160597811E-07,63.6106194690265,42,2
11649,-gneE11,gneJ10,gneJ14,0.300533087717517,1.82491389806198E-07,63.421052631579,42,2
11690,-gneE11,gneJ10,gneJ14,0.289662539461205,1.89339984943628E-07,63.421052631579,41,2
11731,-gneE11,gneJ10,gneJ14,0.314063611316239,1.74629275357511E-07,63.421052631579,82,2
11772,-gneE11,gneJ10,gneJ14,0.535568634675892,2.57916634061957E-07,63.9391304347826,123,2
11811,-gneE11,gneJ10,gneJ14,0.636598311763547,2.16984646381014E-07,63.9391304347826,39,2
11852,-gneE11,gneJ10,gneJ14,0.691921212488384,2.55949419475292E-07,64.0775862068966,80,2
