time,edge,probability (value_exp),denominator,expect,true,no.of neighbours
10417,gneE2,0.97382062677296,0.000313374115835,29.4262295081967,43,2
10457,gneE2,0.981505735617631,0.000443593633601,29.5121951219512,40,2
10497,gneE2,0.965981808062524,0.000241163256214,29.3629032258065,11,2
10536,gneE2,0.927700923317471,0.00011347223664,29.176,6,2
10578,gneE2,0.834927215330443,4.9698912843603E-05,28.9603174603175,2,2
10619,gneE2,0.884123231487942,7.07988153577948E-05,29.0551181102362,41,2
10659,gneE2,0.917186772220583,9.90655497693597E-05,29.140625,40,2
10699,gneE2,0.935340726351885,0.000126879525167,29.2015503875969,37,2
10740,gneE2,0.944518792220461,0.000147868769742,29.2384615384615,34,2
10782,gneE2,0.963255325459826,0.000223268760461,29.3358778625954,42,2
10822,gneE2,0.961621268811681,0.000213762614973,29.3257575757576,28,2
10863,gneE2,0.973789457603196,0.000313001456206,29.4135338345865,41,2
10905,gneE2,0.968693016724647,0.000262048178388,29.3731343283582,24,2
10943,gneE2,0.954638720693839,0.000180857728522,29.2888888888889,18,2
10983,gneE2,0.967975860390492,0.00025617980805,29.3676470588235,40,2
11023,gneE2,0.97740495271295,0.000363085672445,29.4452554744526,40,2
11064,gneE2,0.951298627334503,0.000168453936494,29.2753623188406,6,2
11106,gneE2,0.885024741989827,7.13539424057419E-05,29.0791366906475,2,2
11146,gneE2,0.917796301353756,9.98001072123044E-05,29.1571428571429,40,2
11187,gneE2,0.941642785791144,0.00014058138397,29.2340425531915,40,2
11229,gneE2,0.954536993576962,0.000180453044874,29.2887323943662,37,2
11269,gneE2,0.967908816564473,0.000255644605772,29.3636363636364,40,2
11309,gneE2,0.97736510615129,0.000362446494911,29.4375,40,2
11350,gneE2,0.984547118765676,0.00053090021296,29.5172413793103,41,2
11391,gneE2,0.980824724551474,0.0004278393789,29.472602739726,23,2
11432,gneE2,0.974635039172486,0.00032343586075,29.4149659863946,21,2
11473,gneE2,0.982687174814357,0.00047386477078,29.4932432432432,41,2
11515,gneE2,0.972959619709333,0.000303395804717,29.4026845637584,16,2
11554,gneE2,0.952245702888762,0.00017179475847,29.2866666666667,12,2
11595,gneE2,0.911791018459089,9.30056984541671E-05,29.158940397351,10,2
11636,gneE2,0.833602404633246,4.93032241244894E-05,29.0197368421053,8,2
11676,gneE2,0.663898719620317,2.44091243237021E-05,28.843137254902,2,2
11716,gneE2,0.743464533950972,3.19797416883296E-05,28.9155844155844,40,2
11757,gneE2,0.798277944594593,4.0669513909401E-05,28.9741935483871,38,2
11799,gneE2,0.834259710024345,4.94987545837419E-05,29.0192307692308,36,2
11838,gneE2,0.876221083830668,6.62789608443493E-05,29.0828025477707,39,2
11879,gneE2,0.913981073616013,9.53736379075563E-05,29.1582278481013,41,2
11920,gneE2,0.940798452142524,0.000138576409487,29.2327044025157,41,2
11963,gneE2,0.962036217594814,0.000216099066489,29.31875,43,2
12005,gneE2,0.974940211770467,0.000327374591637,29.3975155279503,42,2
12046,gneE2,0.965867820740511,0.000240357870963,29.3395061728395,20,2
12089,gneE2,0.949006080831106,0.000160880710325,29.2638036809816,17,2
12130,gneE2,0.914468176783585,9.59167901447077E-05,29.1646341463415,13,2
12170,gneE2,0.842817864481645,5.21938317677655E-05,29.0424242424242,9,2
12210,gneE2,0.715343452687424,2.88204786280027E-05,28.9096385542169,7,2
12251,gneE2,0.523805216925857,1.72281138511881E-05,28.7664670658683,5,2
12290,gneE2,0.295307675605971,1.16418721393025E-05,28.6011904761905,1,2
12330,gneE2,7.06311949255251E-12,486744.448367942,28.6011904761905,40,2
12371,gneE2,1.41647339795026E-11,242710.820135011,28.6011904761905,37,2
12413,gneE2,2.81205803588047E-11,122256.872272656,28.6011904761905,36,2
12453,gneE2,5.65203555279829E-11,60826.4786915084,28.6011904761905,30,2
12495,gneE2,1.11602383926493E-10,30805.2039768588,28.6011904761905,27,2
12536,gneE2,2.21469933527936E-10,15523.2547659824,28.6011904761905,23,2
12577,gneE2,4.38361064675459E-10,7842.69972449449,28.6011904761905,20,2
12621,gneE2,8.45496182204999E-10,4066.17353634102,28.6011904761905,19,2
12663,gneE2,1.65212805529187E-09,2080.91266905578,28.6011904761905,15,2
12703,gneE2,3.27128218957934E-09,1050.94394244277,28.6011904761905,11,2
12745,gneE2,6.35926946520081E-09,540.617789507489,28.6011904761905,9,2
12787,gneE2,1.23310696791446E-08,278.802593012177,28.6011904761905,8,2
12829,gneE2,2.38510149838282E-08,144.142050285506,28.6011904761905,5,2
12871,gneE2,4.60186377163174E-08,74.7074309837794,28.6011904761905,3,2
12909,gneE2,9.15210300096733E-08,37.5644177168456,28.6011904761905,41,2
12951,gneE2,1.75695143535536E-07,19.5676108740249,28.6011904761905,39,2
12994,gneE2,3.33683972443901E-07,10.3029647363039,28.6011904761905,36,2
13035,gneE2,6.42862140996374E-07,5.3478560672913,28.6011904761905,31,2
13076,gneE2,1.23558308215197E-06,2.78243871320382,28.6011904761905,28,2
13117,gneE2,2.36921756038327E-06,1.45108421389683,28.6011904761905,26,2
13158,gneE2,4.53235508028548E-06,0.758531522852969,28.6011904761905,24,2
13199,gneE2,8.65039110607251E-06,0.397431070919548,28.6011904761905,20,2
13241,gneE2,1.63301570025835E-05,0.210526708384704,28.6011904761905,18,2
13282,gneE2,3.10255735459196E-05,0.110809690466189,28.6011904761905,14,2
13323,gneE2,5.88110014484559E-05,0.058457331391856,28.6011904761905,9,2
13364,gneE2,0.000111226572077,0.03090928846386,28.6011904761905,4,2
13405,gneE2,0.000209878151397,0.016380619794246,28.6011904761905,2,2
13445,gneE2,0.00039865595905,0.008623812395404,28.6011904761905,42,2
13485,gneE2,0.000755454954573,0.004550812964226,28.6011904761905,36,2
13525,gneE2,0.001428039614735,0.002407450161526,28.6011904761905,30,2
13568,gneE2,0.002619832594876,0.001312272474159,28.6011904761905,30,2
13609,gneE2,0.004878889138553,0.000704655117902,28.6011904761905,24,2
13651,gneE2,0.008966917886526,0.000383401994383,28.6011904761905,20,2
13694,gneE2,0.016240827156284,0.000211684673944,28.6011904761905,20,2
13734,gneE2,0.029980116710538,0.00011467380979,28.6011904761905,17,2
13774,gneE2,0.054588731713759,6.29788253588022E-05,28.6011904761905,12,2
13818,gneE2,0.093940717843017,3.65968483113404E-05,28.6011904761905,12,2
13861,gneE2,0.157921927508037,2.17698343441532E-05,28.6011904761905,11,2
13902,gneE2,0.256504579982514,1.34030129262943E-05,28.6011904761905,10,2
13944,gneE2,0.385505374685193,8.917992917652E-06,28.6011904761905,9,2
13984,gneE2,0.537145757364633,6.40037485919403E-06,28.6011904761905,4,2
14025,gneE2,0.671923686960676,9.02973040202268E-06,28.698224852071,45,2
14067,gneE2,0.758040228736384,1.22435256181785E-05,28.7705882352941,41,2
14108,gneE2,0.800816740506691,1.48729399527384E-05,28.812865497076,36,2
14147,gneE2,0.812576678295233,1.58061474478677E-05,28.8255813953488,31,2
14188,gneE2,0.802794353027182,1.5022088380882E-05,28.8150289017341,27,2
14229,gneE2,0.786954607393755,1.39052087529062E-05,28.7988505747126,26,2
14270,gneE2,0.744904233738256,1.16130530170973E-05,28.76,22,2
14308,gneE2,0.64441899305422,8.33126798160628E-06,28.6818181818182,15,2
14348,gneE2,0.503589658276398,5.96772550658134E-06,28.5875706214689,12,2
14388,gneE2,0.338585863758909,4.47894971654319E-06,28.4775280898876,9,2
14428,gneE2,0.021297759075987,7.12050997054603E-05,28.4775280898876,5,2
14467,gneE2,0.039361892503958,3.85273410915398E-05,28.4775280898876,44,2
14510,gneE2,0.069033358341193,2.1967771740341E-05,28.4775280898876,43,2
14553,gneE2,0.118109545686365,1.28398517638492E-05,28.4775280898876,41,2
14591,gneE2,0.202034729833188,7.50618005013605E-06,28.4775280898876,36,2
14632,gneE2,0.317042193188923,4.78330358257654E-06,28.4775280898876,32,2
14672,gneE2,0.46170793008433,3.28456359463333E-06,28.4775280898876,26,2
14714,gneE2,0.608076725520177,2.4939436009678E-06,28.4775280898876,24,2
14754,gneE2,0.526891652983012,2.06598456489335E-06,28.4245810055866,19,2
14793,gneE2,0.393267989473191,1.61098232086127E-06,28.3388888888889,13,2
14832,gneE2,0.359714019580705,1.76125406271474E-06,28.3388888888889,7,2
14874,gneE2,0.5036665237558,1.25787152514654E-06,28.3388888888889,6,2
14915,gneE2,0.286101331261627,8.74527120001362E-07,28.1933701657459,2,2
14955,gneE2,0.330936561916366,7.56046330474711E-07,28.1933701657459,40,2
14995,gneE2,0.476094381124431,5.25533136236266E-07,28.1933701657459,36,2
15036,gneE2,0.622676665213471,4.0181909365595E-07,28.1933701657459,30,2
15075,gneE2,0.587317039280225,3.67390308857737E-07,28.1703296703297,24,2
15114,gneE2,0.498279597436367,3.02191658191405E-07,28.1147540983607,18,2
15154,gneE2,0.458492214697568,3.28415473513689E-07,28.1147540983607,12,2
15195,gneE2,0.60560631278109,2.48636671405819E-07,28.1147540983607,11,2
15233,gneE2,0.394561226121107,1.61966391721705E-07,27.9836956521739,4,2
15271,gneE2,0.455179179195754,1.40396707558199E-07,27.9836956521739,38,2
15310,gneE2,0.606539325747345,1.05361112454475E-07,27.9836956521739,36,2
15349,gneE2,0.640014020643321,1.15158524841527E-07,28.0054054054054,32,2
15389,gneE2,0.623439912293825,1.10089878613728E-07,27.994623655914,26,2
15429,gneE2,0.554702750735598,9.30961383993026E-08,27.951871657754,20,2
15470,gneE2,0.466270365808796,7.76712621722189E-08,27.8989361702128,18,2
15508,gneE2,0.251944561040225,1.43745146457396E-07,27.8989361702128,13,2
15549,gneE2,0.378840451684166,9.55964645931318E-08,27.8989361702128,10,2
15592,gneE2,0.519422264656781,6.97232488672808E-08,27.8989361702128,7,2
15633,gneE2,0.306989698505983,4.83505670394406E-08,27.7671957671958,3,2
15674,gneE2,0.347257547115006,4.27438542987674E-08,27.7671957671958,41,2
15715,gneE2,0.489678536532561,3.03119799841261E-08,27.7671957671958,40,2
15756,gneE2,0.633395044087756,2.3434231348319E-08,27.7671957671958,36,2
15796,gneE2,0.659833218707453,2.52555682175778E-08,27.7842105263158,31,2
15835,gneE2,0.645347179521755,2.42239871057639E-08,27.7748691099476,26,2
15876,gneE2,0.596665572229657,2.13002034013808E-08,27.7447916666667,22,2
15917,gneE2,0.528342296249119,1.82147037607287E-08,27.7046632124352,20,2
15957,gneE2,0.414886413793474,1.46827992937006E-08,27.639175257732,15,2
15996,gneE2,0.150435204728801,4.04938056513746E-08,27.639175257732,12,2
16036,gneE2,0.244018545928149,2.49640613185463E-08,27.639175257732,8,2
16077,gneE2,0.36771565772216,1.6566316433595E-08,27.639175257732,4,2
16118,gneE2,0.511257476859679,1.19151195222221E-08,27.639175257732,1,2
16158,gneE2,0.628262707231763,1.56654327991784E-08,27.7076923076923,41,2
16201,gneE2,0.716953877595837,2.05741224410559E-08,27.765306122449,39,2
16241,gneE2,0.766437331802488,2.4933032422308E-08,27.8020304568528,35,2
16283,gneE2,0.786285944933376,2.72486785063992E-08,27.8181818181818,31,2
16324,gneE2,0.793301599126532,2.81735395832801E-08,27.8241206030151,29,2
16366,gneE2,0.782397034327262,2.67617013435719E-08,27.815,26,2
16407,gneE2,0.738000117098933,2.22268251204078E-08,27.7810945273632,21,2
16447,gneE2,0.648566213933488,1.65704773123527E-08,27.7227722772277,16,2
16488,gneE2,0.520713474369922,1.21501967349359E-08,27.6502463054187,13,2
16530,gneE2,0.373297937247461,9.29217554069036E-09,27.5686274509804,11,2
16570,gneE2,0.01866434778789,1.85848978024925E-07,27.5686274509804,6,2
16611,gneE2,0.033340685411421,1.04039551649193E-07,27.5686274509804,3,2
16651,gneE2,0.05932400300309,5.84712727780749E-08,27.5686274509804,43,2
16691,gneE2,0.103241623364883,3.35983671006562E-08,27.5686274509804,40,2
16733,gneE2,0.17060032340391,2.03326107047785E-08,27.5686274509804,37,2
16772,gneE2,0.274352952633572,1.26433848390686E-08,27.5686274509804,31,2
16814,gneE2,0.402363728735011,8.62093104859725E-09,27.5686274509804,26,2
16854,gneE2,0.549824085831786,6.30883595547368E-09,27.5686274509804,20,2
16894,gneE2,0.436659483835645,5.04150848749545E-09,27.5073170731707,15,2
16936,gneE2,0.478837396779493,4.5974322571897E-09,27.5073170731707,12,2
16977,gneE2,0.622163548632832,3.53833409035338E-09,27.5073170731707,8,2
17019,gneE2,0.429889106517046,2.34500272093217E-09,27.4029126213592,6,2
17059,gneE2,0.470955073936562,2.1405250315179E-09,27.4029126213592,1,2
17099,gneE2,0.616640675888336,1.63481126675484E-09,27.4029126213592,41,2
17136,gneE2,0.679362121190416,1.95460419274248E-09,27.43961352657,35,2
17177,gneE2,0.721579952086337,2.25098784002657E-09,27.4663461538462,33,2
17217,gneE2,0.746545426635197,2.47271191027678E-09,27.4832535885167,31,2
17256,gneE2,0.736245657733584,2.37615099295778E-09,27.4761904761905,26,2
17298,gneE2,0.718455481520745,2.22600726044485E-09,27.4644549763033,25,2
17338,gneE2,0.668694792468551,1.89167006140034E-09,27.4339622641509,21,2
17381,gneE2,0.606408369633067,1.59231064362065E-09,27.3990610328638,20,2
17420,gneE2,0.504334603199069,1.264401643363E-09,27.3457943925234,16,2
17461,gneE2,0.367562404996501,9.90959657086487E-10,27.2744186046512,12,2
17502,gneE2,0.02718468541859,1.33987025858367E-08,27.2744186046512,12,2
17541,gneE2,0.048822349365035,7.4605077295619E-09,27.2744186046512,6,2
17583,gneE2,0.083695257826584,4.35197314963673E-09,27.2744186046512,2,2
17624,gneE2,0.140850295259767,2.58600462385584E-09,27.2744186046512,43,2
17665,gneE2,0.227087817038628,1.60395885416988E-09,27.2744186046512,40,2
17705,gneE2,0.34689029427233,1.05001356575075E-09,27.2744186046512,34,2
17745,gneE2,0.489470940813566,7.44149416118151E-10,27.2744186046512,30,2
17787,gneE2,0.628673855456144,5.79377544734921E-10,27.2744186046512,27,2
17827,gneE2,0.582701021321575,5.1554890118121E-10,27.25,22,2
17867,gneE2,0.480546436889453,4.14162198894993E-10,27.1981566820277,16,2
17908,gneE2,0.420986297553683,4.72756880995422E-10,27.1981566820277,12,2
17950,gneE2,0.561951238969216,3.54166260649872E-10,27.1981566820277,9,2
17991,gneE2,0.379265958055972,2.49933274467605E-10,27.105504587156,7,2
18030,gneE2,0.421468030028318,2.24907172163577E-10,27.105504587156,1,2
18071,gneE2,0.564503068464496,1.67919694482554E-10,27.105504587156,42,2
18108,gneE2,0.616735577505744,1.90804330899322E-10,27.1324200913242,33,2
18148,gneE2,0.641268172045497,2.03852867219817E-10,27.1454545454545,30,2
18187,gneE2,0.614309194497349,1.89603979789529E-10,27.131221719457,24,2
18228,gneE2,0.568817363372252,1.69599852775764E-10,27.1081081081081,22,2
18270,gneE2,0.494716775314268,1.4472776478383E-10,27.0717488789238,19,2
18310,gneE2,0.186889874454774,3.83109322006767E-10,27.0717488789238,14,2
18351,gneE2,0.290710773467265,2.46290332615968E-10,27.0717488789238,10,2
18392,gneE2,0.421908296452704,1.69703354246139E-10,27.0717488789238,5,2
18434,gneE2,0.562251343813949,1.27343854096666E-10,27.0717488789238,4,2
18475,gneE2,0.712519784165816,1.93907608016133E-10,27.1517857142857,45,2
18513,gneE2,0.780429331412351,2.53879998466717E-10,27.1955555555556,37,2
18551,gneE2,0.809060000618545,2.91948262202533E-10,27.216814159292,32,2
18593,gneE2,0.81893137667381,3.07864498996858E-10,27.2246696035242,29,2
18633,gneE2,0.806548659339825,2.88158256304316E-10,27.2149122807018,25,2
18675,gneE2,0.775005740747239,2.47760103699998E-10,27.1921397379913,22,2
18716,gneE2,0.725746714923191,2.03259556175439E-10,27.1608695652174,20,2
18757,gneE2,0.654037918198209,1.61129221774962E-10,27.1212121212121,18,2
18796,gneE2,0.529277450767021,1.18423477046514E-10,27.0603448275862,13,2
18837,gneE2,0.38338169705193,9.04037404304279E-11,26.9914163090129,11,2
18876,gneE2,0.018736940752635,1.8497757923041E-09,26.9914163090129,6,2
18917,gneE2,0.033067052497196,1.04814722839293E-09,26.9914163090129,3,2
18957,gneE2,0.058192786456268,5.95591679599434E-10,26.9914163090129,43,2
18997,gneE2,0.100303555334795,3.45542481623646E-10,26.9914163090129,39,2
19039,gneE2,0.164441448716355,2.10768876682929E-10,26.9914163090129,39,2
19082,gneE2,0.255613111994503,1.35592181307213E-10,26.9914163090129,37,2
19121,gneE2,0.384061561185126,9.02437081157236E-11,26.9914163090129,32,2
19162,gneE2,0.525518851781876,6.5952228561432E-11,26.9914163090129,28,2
19203,gneE2,0.507168680757583,6.3496551281433E-11,26.982905982906,25,2
19246,gneE2,0.488871593794223,6.12235374818397E-11,26.9744680851064,25,2
19286,gneE2,0.418399088385755,7.15356442623796E-11,26.9744680851064,21,2
19326,gneE2,0.563372415678852,5.31272875872024E-11,26.9744680851064,15,2
19366,gneE2,0.416703467219634,3.97685189900993E-11,26.9067796610169,11,2
19406,gneE2,0.457933521312306,3.61879595576985E-11,26.9067796610169,9,2
19447,gneE2,0.599512161289968,2.7641940930284E-11,26.9067796610169,5,2
19486,gneE2,0.737755816807898,4.22135623607351E-11,26.9789029535865,44,2
19527,gneE2,0.825019364991958,6.32656361111677E-11,27.0378151260504,41,2
19567,gneE2,0.871812337781405,8.63598024125131E-11,27.0794979079498,37,2
19611,gneE2,0.900965292293534,1.11781631281545E-10,27.1125,35,2
19652,gneE2,0.915860011917961,1.31569559650116E-10,27.1327800829876,32,2
19691,gneE2,0.915483688821388,1.30983724047358E-10,27.1322314049587,27,2
19733,gneE2,0.909225887535318,1.21953945682775E-10,27.1234567901235,25,2
19773,gneE2,0.892444169178323,1.02925718636992E-10,27.1024590163934,22,2
19815,gneE2,0.855821775957752,7.67817834798405E-11,27.065306122449,18,2
19856,gneE2,0.791869799055911,5.31891149420151E-11,27.0162601626016,15,2
19896,gneE2,0.669810229900092,3.35269659552754E-11,26.9473684210526,10,2
19937,gneE2,0.491968236447282,2.17904902313673E-11,26.866935483871,7,2
19975,gneE2,0.011983000346856,8.94619773023761E-10,26.866935483871,1,2
98,gneE3,0.5,3.29744254140026,0,98,2
177,gneE3,0.5,3.29744254140026,177,177,2
217,gneE3,0.347207573696241,2.52564399381212,108.5,40,2
295,gneE3,0.448122496628809,1.95688172254017,108.5,38,2
379,gneE3,0.576365157409577,1.52147074096783,108.5,122,2
420,gneE3,0.644445486397921,1.81279661260942,126.666666666667,163,2
460,gneE3,0.493916309252162,1.27359966274233,105,40,2
621,gneE3,0.411523880193534,1.52859086717071,105,38,2
663,gneE3,0.374093767408564,1.68153468378818,105,80,2
703,gneE3,0.375709975563185,1.67430115195517,105,120,2
745,gneE3,0.411859792058325,1.52734415210263,105,162,2
786,gneE3,0.484139146321448,1.29931993656391,105,203,2
828,gneE3,0.572089514648085,1.09956856187697,105,245,2
866,gneE3,0.786370310614805,2.20248841977247,140.6,283,2
907,gneE3,0.653357142164473,1.35735355959283,124,41,2
948,gneE3,0.499858494687318,0.940767586757913,112.142857142857,41,2
987,gneE3,0.347177904473403,1.35449481003321,112.142857142857,39,2
1028,gneE3,0.269703193852811,1.74358583986242,112.142857142857,80,2
1070,gneE3,0.22928636158133,2.05093171056591,112.142857142857,122,2
1113,gneE3,0.214327893065001,2.19407125709398,112.142857142857,165,2
1151,gneE3,0.232939643826932,2.01876615779843,112.142857142857,203,2
1191,gneE3,0.289830789442416,1.62250073800686,112.142857142857,243,2
1232,gneE3,0.369861558815371,1.27142347875674,112.142857142857,284,2
1310,gneE3,0.560865686210626,0.838437225398085,112.142857142857,362,2
1354,gneE3,0.877803912488822,3.01307974035563,148.875,406,2
1394,gneE3,0.779755372171491,1.6717163967211,136.777777777778,40,2
1674,gneE3,0.639069544479588,1.02010387319568,127,39,2
1715,gneE3,0.478847679812375,0.706485496405543,119.181818181818,41,2
1850,gneE3,0.612102000023223,0.552683933007984,119.181818181818,51,2
1890,gneE3,0.558491917735763,0.485574332260557,116.833333333333,91,2
1970,gneE3,0.40237311651873,0.358727155954347,111,41,2
2091,gneE3,0.295071032380433,0.489177682257714,111,38,2
2421,gneE3,0.418082222939807,0.345248268884258,111,368,2
2554,gneE3,0.56061867231305,0.257469418786412,111,501,2
2682,gneE3,0.970507217923775,3.83576072181936,148,629,2
2721,gneE3,0.941076981867964,1.9199161660671,140.733333333333,39,2
3203,gneE3,0.88558318528066,0.988729281991098,134.25,37,2
3282,gneE3,0.79405659701052,0.549312351952056,128.647058823529,39,2
3321,gneE3,0.660364109999619,0.33308392427265,123.666666666667,39,2
3362,gneE3,0.502135779527108,0.227225115630338,119.315789473684,41,2
3401,gneE3,0.342266810518578,0.171995661575713,115.3,39,2
3442,gneE3,0.343720673626674,0.171268157627583,115.3,41,2
3890,gneE3,0.244596435177412,0.240675651989177,115.3,489,2
3930,gneE3,0.183342112618099,0.321085023347445,115.3,529,2
3968,gneE3,0.16436356940862,0.358159698784594,115.3,567,2
4009,gneE3,0.158943136446219,0.370374008131338,115.3,608,2
4171,gneE3,0.261804588801458,0.224856282237266,115.3,770,2
4292,gneE3,0.14805025888444,0.397624475324301,115.3,891,2
4334,gneE3,0.102375080904092,0.575026715394755,115.3,933,2
4375,gneE3,0.082823420358486,0.710770048565382,115.3,974,2
4416,gneE3,0.07871698785235,0.747848820396583,115.3,1015,2
4456,gneE3,0.09478264296875,0.621088467958854,115.3,1055,2
4496,gneE3,0.137114078881437,0.429338890585088,115.3,1095,2
4537,gneE3,0.214968338300943,0.273846869617329,115.3,1136,2
4577,gneE3,0.360201746592483,0.163431763081242,115.3,1176,2
4620,gneE3,0.546795315161288,0.107660773379501,115.3,1219,2
4657,gneE3,0.998631348058703,35.6499453197053,169.619047619048,1256,2
4697,gneE3,0.997090522752614,16.7701489718788,163.727272727273,40,2
4737,gneE3,0.993876484589687,7.96803202075288,158.347826086957,40,2
4779,gneE3,0.987421304197867,3.87896866546961,153.5,42,2
4820,gneE3,0.974375804242489,1.90415212757056,149,41,2
4859,gneE3,0.941426384942052,0.833009313505367,144.038461538462,20,2
4899,gneE3,0.870598855503014,0.377062869564383,139.37037037037,18,2
4939,gneE3,0.734472476209935,0.183756343495018,134.928571428571,15,2
4981,gneE3,0.529186799806986,0.103634237206913,130.724137931034,13,2
5022,gneE3,0.307450143142488,0.070453219195434,126.666666666667,9,2
5062,gneE3,7.79372789504568E-05,277.926720283046,126.666666666667,6,2
5104,gneE3,4.7406017839495E-05,456.921996692985,126.666666666667,5,2
5143,gneE3,3.25342526945647E-05,665.78607259985,126.666666666667,2,2
5428,gneE3,2.33937486131329E-05,925.92481370537,126.666666666667,24,2
5470,gneE3,1.48695098981505E-05,1456.72940633904,126.666666666667,23,2
5592,gneE3,1.09608405869538E-05,1976.20357258615,126.666666666667,9,2
5710,gneE3,8.15421355774433E-06,2656.39993030515,126.666666666667,38,2
5750,gneE3,5.73009256208331E-06,3780.19239511377,126.666666666667,35,2
5790,gneE3,4.06922053439674E-06,5323.09619087689,126.666666666667,30,2
5831,gneE3,2.82572184693258E-06,7665.59962368515,126.666666666667,27,2
5872,gneE3,1.98294554586138E-06,10923.5739587977,126.666666666667,23,2
5912,gneE3,1.45094066705651E-06,14928.8339752915,126.666666666667,18,2
5955,gneE3,9.73499638326013E-07,22250.4985864529,126.666666666667,61,2
5995,gneE3,7.25772525679805E-07,29845.2360210196,126.666666666667,101,2
6037,gneE3,5.12023414391304E-07,42304.4175669893,126.666666666667,143,2
6079,gneE3,3.64487844382954E-07,59428.1885124462,126.666666666667,16,2
6121,gneE3,2.61688166846207E-07,82773.5261687065,126.666666666667,12,2
6163,gneE3,1.89413627213472E-07,114357.412637863,126.666666666667,11,2
6204,gneE3,1.42455958617518E-07,152052.975085745,126.666666666667,10,2
6245,gneE3,1.07838688731111E-07,200863.461725646,126.666666666667,7,2
6285,gneE3,8.46738185209574E-08,255815.229605171,126.666666666667,4,2
6777,gneE3,7.10023192796843E-08,305072.4616637,126.666666666667,16,2
6816,gneE3,5.79679205765582E-08,373669.645401164,126.666666666667,11,2
6973,gneE3,4.89724699262764E-08,442306.715570886,126.666666666667,34,2
7012,gneE3,4.02770135860254E-08,537796.882090604,126.666666666667,28,2
7052,gneE3,3.22689689524995E-08,671259.511215573,126.666666666667,24,2
7091,gneE3,2.67511069178027E-08,809717.982625615,126.666666666667,20,2
7132,gneE3,2.09675071868892E-08,1033067.59994958,126.666666666667,17,2
7336,gneE3,1.75202181849839E-08,1236334.62196551,126.666666666667,42,2
7457,gneE3,1.42581032101064E-08,1519195.92720662,126.666666666667,34,2
7499,gneE3,1.09792551849556E-08,1972889.04953828,126.666666666667,34,2
7541,gneE3,8.49534512534252E-09,2549731.88338973,126.666666666667,31,2
7583,gneE3,6.60404625378518E-09,3279936.49560982,126.666666666667,27,2
7623,gneE3,5.46696091581766E-09,3962137.76905073,126.666666666667,22,2
7665,gneE3,4.28306040996654E-09,5057330.56579852,126.666666666667,18,2
7706,gneE3,3.46890594961485E-09,6244289.30651472,126.666666666667,14,2
7990,gneE3,2.8193252593062E-09,7682991.61474393,126.666666666667,32,2
8028,gneE3,2.5075208789389E-09,8638353.72555362,126.666666666667,24,2
8069,gneE3,2.04865512982961E-09,10573205.8124819,126.666666666667,21,2
8109,gneE3,1.7281520770419E-09,12534112.3702276,126.666666666667,20,2
8311,gneE3,1.42015525794349E-09,15252453.7055563,126.666666666667,2,2
8432,gneE3,1.27577857514914E-09,16978535.8904881,126.666666666667,34,2
8472,gneE3,1.08383877539673E-09,19985308.5331409,126.666666666667,31,2
8513,gneE3,8.96947071991609E-10,24149532.3446331,126.666666666667,27,2
8554,gneE3,7.44342797492159E-10,29100640.7255704,126.666666666667,24,2
8596,gneE3,6.01997004964933E-10,35981661.2837585,126.666666666667,20,2
8637,gneE3,5.0243949876937E-10,43111364.4121123,126.666666666667,16,2
8881,gneE3,4.20411376443984E-10,51522992.811712,126.666666666667,39,2
8923,gneE3,3.42813470745508E-10,63185534.3355674,126.666666666667,37,2
8964,gneE3,2.88356950343055E-10,75118190.4952026,126.666666666667,34,2
9005,gneE3,2.4311618542993E-10,89096710.2341624,126.666666666667,31,2
9045,gneE3,2.11298923167796E-10,102512838.218698,126.666666666667,71,2
9084,gneE3,1.89219770254725E-10,114474572.595273,126.666666666667,110,2
9126,gneE3,1.55979927165855E-10,138869486.093894,126.666666666667,23,2
9169,gneE3,1.25349250484675E-10,172804003.555917,126.666666666667,22,2
9208,gneE3,1.12967915550975E-10,191743400.954505,126.666666666667,18,2
9249,gneE3,9.63983844171625E-11,224701404.047897,126.666666666667,59,2
9290,gneE3,8.2419888844777E-11,262810986.887881,126.666666666667,13,2
9331,gneE3,7.06027010272866E-11,306799201.890503,126.666666666667,9,2
9371,gneE3,6.22998194640818E-11,347687240.714616,126.666666666667,6,2
9411,gneE3,5.50530872785327E-11,393453907.805307,126.666666666667,1,2
9454,gneE3,4.48319192323113E-11,483156926.970771,126.666666666667,44,2
9495,gneE3,3.86805802356693E-11,559992952.393996,126.666666666667,39,2
9536,gneE3,3.3429746315319E-11,647951441.873772,126.666666666667,37,2
9577,gneE3,2.89394979152448E-11,748487495.875829,126.666666666667,35,2
9616,gneE3,2.65154577671587E-11,816914138.035884,126.666666666667,31,2
9656,gneE3,2.36558900972218E-11,915664227.279667,126.666666666667,29,2
9697,gneE3,2.05569742275578E-11,1053698471.70639,126.666666666667,70,2
9736,gneE3,1.89024857168544E-11,1145926131.14218,126.666666666667,109,2
9776,gneE3,1.69245352665055E-11,1279849164.86027,126.666666666667,149,2
9817,gneE3,1.47603030215415E-11,1467507292.69399,126.666666666667,12,2
9858,gneE3,1.28913524451783E-11,1680262208.2206,126.666666666667,9,2
9899,gneE3,1.12749176919065E-11,1921153920.44362,126.666666666667,6,2
9938,gneE3,1.04300507844345E-11,2076773428.44882,126.666666666667,45,2
