time,edge,old node,possible nodes,probability (value_exp),value_coeff,expect,true,no.of neighbours
1444,gneE5,gneJ6,gneJ7,0.319486900043562,-0.507258678838702,126.666666666667,81,2
1484,gneE5,gneJ6,gneJ7,0.513299719479665,-0.507258678838702,126.666666666667,121,2
1563,gneE5,gneJ6,gneJ7,0.699193393333266,-0.507258678838702,126.666666666667,200,2
1762,gneE5,gneJ6,gneJ7,0.904934452495823,0.902577386735068,165.571428571429,399,2
1802,gneE5,gneJ6,gneJ7,0.820565715236427,0.169466460963592,149.875,40,2
1844,gneE5,gneJ6,gneJ7,0.695249640882409,-0.525940468931654,137.888888888889,42,2
1965,gneE5,gneJ6,gneJ7,0.532321249485936,-1.22125296893165,128,39,2
2046,gneE5,gneJ6,gneJ7,0.370720653680244,-1.87984494470758,120.090909090909,41,2
2566,gneE5,gneJ6,gneJ7,0.069870448933368,-1.87984494470758,120.090909090909,41,2
2608,gneE5,gneJ6,gneJ7,0.146918118854325,-1.87984494470758,120.090909090909,83,2
3286,gneE5,gneJ6,gneJ7,0.280456652342464,-1.87984494470758,120.090909090909,761,2
3326,gneE5,gneJ6,gneJ7,0.465818508252844,-1.87984494470758,120.090909090909,801,2
3367,gneE5,gneJ6,gneJ7,0.656511363810792,-1.87984494470758,120.090909090909,842,2
3408,gneE5,gneJ6,gneJ7,0.988517798181157,1.92777755982962,183.666666666667,883,2
3449,gneE5,gneJ6,gneJ7,0.975703464866633,1.16519404089867,172.692307692308,41,2
3491,gneE5,gneJ6,gneJ7,0.950260195937308,0.422299419123416,163.357142857143,42,2
3533,gneE5,gneJ6,gneJ7,0.90206942714237,-0.307198219348031,155.266666666667,42,2
3573,gneE5,gneJ6,gneJ7,0.816166644391938,-1.03704203530413,148.0625,40,2
3615,gneE5,gneJ6,gneJ7,0.772137880843691,-1.03704203530413,148.0625,42,2
3654,gneE5,gneJ6,gneJ7,0.881590226120951,-1.03704203530413,148.0625,81,2
3694,gneE5,gneJ6,gneJ7,0.862199595691538,-1.21093761763345,146.470588235294,121,2
4064,gneE5,gneJ6,gneJ7,0.754963986556631,-1.91935326362318,140.611111111111,41,2
4104,gneE5,gneJ6,gneJ7,0.60369133738919,-2.62374844059712,135.315789473684,40,2
4145,gneE5,gneJ6,gneJ7,0.434087181931182,-3.30981275912698,130.6,41,2
4305,gneE5,gneJ6,gneJ7,0.093626310807916,-3.30981275912698,130.6,40,2
4346,gneE5,gneJ6,gneJ7,0.186911411243399,-3.30981275912698,130.6,81,2
4583,gneE5,gneJ6,gneJ7,0.339487695039271,-3.30981275912698,130.6,318,2
4908,gneE5,gneJ6,gneJ7,0.530963466257467,-3.30981275912698,130.6,643,2
4948,gneE5,gneJ6,gneJ7,0.97002539078469,0.043146269704586,156.904761904762,683,2
4988,gneE5,gneJ6,gneJ7,0.939393918069994,-0.692985664328398,151.590909090909,40,2
5346,gneE5,gneJ6,gneJ7,0.882897996398398,-1.41366101977864,146.782608695652,41,2
5389,gneE5,gneJ6,gneJ7,0.789515414915988,-2.11181837573067,142.458333333333,43,2
5430,gneE5,gneJ6,gneJ7,0.649820368428073,-2.81557560116419,138.4,41,2
5593,gneE5,gneJ6,gneJ7,0.480693140617645,-3.51109116814506,134.653846153846,41,2
5634,gneE5,gneJ6,gneJ7,0.317620091918806,-4.1985558773489,131.185185185185,41,2
6116,gneE5,gneJ6,gneJ7,0.190875924727438,-4.87815397949793,127.964285714286,41,2
6157,gneE5,gneJ6,gneJ7,0.10752854736873,-5.55006347177166,124.965517241379,41,2
6198,gneE5,gneJ6,gneJ7,0.00175279325616,-5.55006347177166,124.965517241379,41,2
6237,gneE5,gneJ6,gneJ7,0.004029031551747,-5.55006347177166,124.965517241379,80,2
6279,gneE5,gneJ6,gneJ7,0.009049540267886,-5.55006347177166,124.965517241379,122,2
6321,gneE5,gneJ6,gneJ7,0.020051380845985,-5.55006347177166,124.965517241379,164,2
6363,gneE5,gneJ6,gneJ7,0.043529543947166,-5.55006347177166,124.965517241379,206,2
7175,gneE5,gneJ6,gneJ7,0.091726298379373,-5.55006347177166,124.965517241379,1018,2
7215,gneE5,gneJ6,gneJ7,0.18278994887882,-5.55006347177166,124.965517241379,1058,2
7256,gneE5,gneJ6,gneJ7,0.328637908317729,-5.55006347177166,124.965517241379,1099,2
7296,gneE5,gneJ6,gneJ7,0.516875371801157,-5.55006347177166,124.965517241379,1139,2
7338,gneE5,gneJ6,gneJ7,0.696728697596145,-5.55006347177166,124.965517241379,1181,2
7377,gneE5,gneJ6,gneJ7,0.999381446025748,1.00567558685757,161.466666666667,1220,2
7418,gneE5,gneJ6,gneJ7,0.998704667380734,0.265859824319185,157.58064516129,41,2
7462,gneE5,gneJ6,gneJ7,0.997357405311437,-0.448483855940502,154.03125,44,2
7502,gneE5,gneJ6,gneJ7,0.994508214494669,-1.18283684446938,150.575757575758,40,2
7543,gneE5,gneJ6,gneJ7,0.988762951977887,-1.90459333149533,147.352941176471,41,2
8271,gneE5,gneJ6,gneJ7,0.976968442363555,-2.63424276702712,144.257142857143,39,2
8312,gneE5,gneJ6,gneJ7,0.954242816065586,-3.34426241339254,141.388888888889,41,2
8352,gneE5,gneJ6,gneJ7,0.91101312223106,-4.05576338805141,138.648648648649,40,2
8393,gneE5,gneJ6,gneJ7,0.835808222853885,-4.7544677005635,136.078947368421,41,2
8432,gneE5,gneJ6,gneJ7,0.714899994616463,-5.46252912090899,133.589743589744,39,2
8472,gneE5,gneJ6,gneJ7,0.555782952271812,-6.15776721614708,131.25,40,2
8635,gneE5,gneJ6,gneJ7,0.385583197792346,-6.8477483125554,129.024390243902,40,2
8674,gneE5,gneJ6,gneJ7,0.003862860736629,-6.8477483125554,129.024390243902,39,2
9447,gneE5,gneJ6,gneJ7,0.008623066530358,-6.8477483125554,129.024390243902,812,2
9489,gneE5,gneJ6,gneJ7,0.018947876742114,-6.8477483125554,129.024390243902,854,2
9529,gneE5,gneJ6,gneJ7,0.041299338668625,-6.8477483125554,129.024390243902,894,2
9571,gneE5,gneJ6,gneJ7,0.086456160199457,-6.8477483125554,129.024390243902,936,2
9612,gneE5,gneJ6,gneJ7,0.172116955095568,-6.8477483125554,129.024390243902,977,2
9653,gneE5,gneJ6,gneJ7,0.312437417290388,-6.8477483125554,129.024390243902,1018,2
9693,gneE5,gneJ6,gneJ7,0.498405873724149,-6.8477483125554,129.024390243902,1058,2
9812,gneE5,gneJ6,gneJ7,0.998691628008242,-0.203709345491846,153.976190476191,1177,2
9853,gneE5,gneJ6,gneJ7,0.997291261393566,-0.932811988392891,151.348837209302,41,2
10335,gneE5,gneJ6,gneJ7,0.994351296875467,-1.67070720757725,148.795454545455,39,2
10376,gneE5,gneJ6,gneJ7,0.988464451324454,-2.39065256276851,146.4,41,2
10535,gneE5,gneJ6,gneJ7,0.976372432323191,-3.11994183393193,144.065217391304,39,2
10578,gneE5,gneJ6,gneJ7,0.953665601438433,-3.8169433331823,141.914893617021,43,2
10620,gneE5,gneJ6,gneJ7,0.910909108618751,-4.51658576464834,139.833333333333,42,2
10702,gneE5,gneJ6,gneJ7,0.834114152643523,-5.22630140445876,137.795918367347,40,2
10864,gneE5,gneJ6,gneJ7,0.069078342092703,-5.22630140445876,137.795918367347,38,2
10905,gneE5,gneJ6,gneJ7,0.141669890260614,-5.22630140445876,137.795918367347,79,2
10945,gneE5,gneJ6,gneJ7,0.268669411984593,-5.22630140445876,137.795918367347,119,2
11308,gneE5,gneJ6,gneJ7,0.447558512974401,-5.22630140445876,137.795918367347,482,2
11346,gneE5,gneJ6,gneJ7,0.9141048016497,-2.65094386870519,145.44,520,2
11388,gneE5,gneJ6,gneJ7,0.839926365204283,-3.35808086624415,143.411764705882,42,2
11429,gneE5,gneJ6,gneJ7,0.720622425291518,-4.06821003007828,141.442307692308,41,2
11508,gneE5,gneJ6,gneJ7,0.55653276475932,-4.78865904279129,139.509433962264,39,2
12271,gneE5,gneJ6,gneJ7,0.037405843922048,-4.78865904279129,139.509433962264,38,2
12958,gneE5,gneJ6,gneJ7,0.080361595355142,-4.78865904279129,139.509433962264,725,2
12998,gneE5,gneJ6,gneJ7,0.163718837022616,-4.78865904279129,139.509433962264,765,2
13040,gneE5,gneJ6,gneJ7,0.30202211409938,-4.78865904279129,139.509433962264,807,2
13081,gneE5,gneJ6,gneJ7,0.976298865684806,-0.232726016826716,152.62962962963,848,2
13121,gneE5,gneJ6,gneJ7,0.951840642373025,-0.967089697097182,150.581818181818,40,2
13162,gneE5,gneJ6,gneJ7,0.905487745003181,-1.69122762813167,148.625,41,2
13204,gneE5,gneJ6,gneJ7,0.824326090550491,-2.40503515951242,146.754385964912,42,2
13244,gneE5,gneJ6,gneJ7,0.694652845735656,-3.12900898461652,144.913793103448,40,2
13286,gneE5,gneJ6,gneJ7,0.64932660121773,-3.12900898461652,144.913793103448,42,2
13407,gneE5,gneJ6,gneJ7,0.676670567872489,-3.00657667836069,145.220338983051,163,2
13449,gneE5,gneJ6,gneJ7,0.507798307167988,-3.71389375153142,143.5,42,2
13652,gneE5,gneJ6,gneJ7,0.336327210201293,-4.42479422546507,141.819672131148,41,2
13730,gneE5,gneJ6,gneJ7,0.193282402140447,-4.42479422546507,141.819672131148,37,2
13772,gneE5,gneJ6,gneJ7,0.346429852447766,-4.42479422546507,141.819672131148,79,2
13810,gneE5,gneJ6,gneJ7,0.308435671227254,-4.5974675831293,141.41935483871,117,2
13933,gneE5,gneJ6,gneJ7,0.354237726839571,-4.5974675831293,141.41935483871,39,2
14174,gneE5,gneJ6,gneJ7,0.550860999935188,-4.5974675831293,141.41935483871,280,2
14215,gneE5,gneJ6,gneJ7,0.730144876672974,-4.5974675831293,141.41935483871,321,2
14337,gneE5,gneJ6,gneJ7,0.953705065291212,-2.56750340985821,146.206349206349,443,2
14377,gneE5,gneJ6,gneJ7,0.909046573872487,-3.29077656951663,144.546875,40,2
14938,gneE5,gneJ6,gneJ7,0.827491834045101,-4.02487065930024,142.907692307692,38,2
14980,gneE5,gneJ6,gneJ7,0.703710270695358,-4.7277963907331,141.378787878788,42,2
15019,gneE5,gneJ6,gneJ7,0.165146932772935,-4.7277963907331,141.378787878788,39,2
15060,gneE5,gneJ6,gneJ7,0.113964109633872,-5.15825011509821,140.462686567164,80,2
15099,gneE5,gneJ6,gneJ7,0.191186975844569,-5.15825011509821,140.462686567164,39,2
15139,gneE5,gneJ6,gneJ7,0.344995293367421,-5.15825011509821,140.462686567164,79,2
15181,gneE5,gneJ6,gneJ7,0.536681293970859,-5.15825011509821,140.462686567164,121,2
15221,gneE5,gneJ6,gneJ7,0.719534316315055,-5.15825011509821,140.462686567164,161,2
16029,gneE5,gneJ6,gneJ7,0.998148913514208,0.189726763514511,152.647058823529,969,2
16071,gneE5,gneJ6,gneJ7,0.996197153625693,-0.532207606088253,151.04347826087,42,2
16622,gneE5,gneJ6,gneJ7,0.991964586666102,-1.28457398910766,149.414285714286,37,2
16662,gneE5,gneJ6,gneJ7,0.983476837803561,-2.01407203654075,147.87323943662,40,2
16703,gneE5,gneJ6,gneJ7,0.966638008968724,-2.73399613521248,146.388888888889,41,2
16742,gneE5,gneJ6,gneJ7,0.933113200117082,-3.46487807112324,144.917808219178,39,2
16819,gneE5,gneJ6,gneJ7,0.40777304457398,-3.46487807112324,144.917808219178,39,2
16858,gneE5,gneJ6,gneJ7,0.303314612426757,-3.92326223176883,144.013513513514,78,2
16939,gneE5,gneJ6,gneJ7,0.175936213409599,-4.63582532767461,142.64,41,2
16981,gneE5,gneJ6,gneJ7,0.095615494175214,-5.33861862376399,141.315789473684,42,2
17022,gneE5,gneJ6,gneJ7,0.097188034886188,-5.33861862376399,141.315789473684,41,2
17064,gneE5,gneJ6,gneJ7,0.192335031853144,-5.33861862376399,141.315789473684,83,2
17105,gneE5,gneJ6,gneJ7,0.345505723462758,-5.33861862376399,141.315789473684,124,2
17145,gneE5,gneJ6,gneJ7,0.539775020083434,-5.33861862376399,141.315789473684,164,2
17186,gneE5,gneJ6,gneJ7,0.64603325708285,-4.89640756848761,142.142857142857,205,2
17266,gneE5,gneJ6,gneJ7,0.471449014920658,-5.61238389984856,140.833333333333,40,2
17344,gneE5,gneJ6,gneJ7,0.30111611542438,-6.34004424639668,139.53164556962,38,2
17384,gneE5,gneJ6,gneJ7,0.260553392622294,-6.34004424639668,139.53164556962,40,2
18031,gneE5,gneJ6,gneJ7,0.934031336042413,-2.64661982282708,146.375,687,2
18964,gneE5,gneJ6,gneJ7,0.873574961618463,-3.36400557723096,145.074074074074,41,2
19006,gneE5,gneJ6,gneJ7,0.772939107763948,-4.0719679277779,143.817073170732,42,2
19046,gneE5,gneJ6,gneJ7,0.061359161485667,-4.0719679277779,143.817073170732,40,2
19087,gneE5,gneJ6,gneJ7,0.127560578178258,-4.0719679277779,143.817073170732,81,2
19127,gneE5,gneJ6,gneJ7,0.24685882632458,-4.0719679277779,143.817073170732,121,2
19166,gneE5,gneJ6,gneJ7,0.268073693247328,-3.96094977333968,144.012048192771,160,2
19207,gneE5,gneJ6,gneJ7,0.402845311725183,-3.96094977333968,144.012048192771,41,2
19250,gneE5,gneJ6,gneJ7,0.308438210459491,-4.37475720043946,143.297619047619,84,2
19292,gneE5,gneJ6,gneJ7,0.444053493468593,-4.37475720043946,143.297619047619,42,2
19330,gneE5,gneJ6,gneJ7,0.339946637531892,-4.81356218517165,142.552941176471,80,2
19406,gneE5,gneJ6,gneJ7,0.443502629297295,-4.81356218517165,142.552941176471,37,2
19447,gneE5,gneJ6,gneJ7,0.638293422365438,-4.81356218517165,142.552941176471,78,2
19488,gneE5,gneJ6,gneJ7,0.599732152796715,-4.97717774581239,142.279069767442,119,2
19529,gneE5,gneJ6,gneJ7,0.424309388361251,-5.68663445347712,141.114942528736,41,2
19569,gneE5,gneJ6,gneJ7,0.520275585622273,-5.68663445347712,141.114942528736,40,2
19611,gneE5,gneJ6,gneJ7,0.704207375649538,-5.68663445347712,141.114942528736,82,2
19933,gneE5,gneJ6,gneJ7,0.841128594009936,-5.68663445347712,141.114942528736,404,2
95,-gneE5,gneJ7,gneJ6,0.5,0.5,0,39,2
175,-gneE5,gneJ7,gneJ6,0.5,0.5,119,119,2
217,-gneE5,gneJ7,gneJ6,0.382662879567982,0.021739130434783,80.5,42,2
737,-gneE5,gneJ7,gneJ6,0.295389575958759,-0.369349978476108,67.3333333333333,41,2
778,-gneE5,gneJ7,gneJ6,0.166325350616106,-0.369349978476108,67.3333333333333,41,2
818,-gneE5,gneJ7,gneJ6,0.3173148986319,-0.369349978476108,67.3333333333333,81,2
1140,-gneE5,gneJ7,gneJ6,0.510727972896783,-0.369349978476108,67.3333333333333,403,2
1180,-gneE5,gneJ7,gneJ6,0.692012804422988,-0.369349978476108,67.3333333333333,443,2
1301,-gneE5,gneJ7,gneJ6,0.94017913777394,1.57581973431763,191.5,564,2
1343,-gneE5,gneJ7,gneJ6,0.882323242287156,0.835720724416635,161.6,42,2
1384,-gneE5,gneJ7,gneJ6,0.786569461501812,0.125473374593314,141.5,41,2
1783,-gneE5,gneJ7,gneJ6,0.651772940307525,-0.552054715294327,127.142857142857,41,2
1822,-gneE5,gneJ7,gneJ6,0.490672709031296,-1.21620972067646,116.125,39,2
1863,-gneE5,gneJ7,gneJ6,0.180855146184399,-1.21620972067646,116.125,41,2
1905,-gneE5,gneJ7,gneJ6,0.330358399290389,-1.21620972067646,116.125,83,2
1945,-gneE5,gneJ7,gneJ6,0.342024988822329,-1.16392835185517,116.888888888889,123,2
1985,-gneE5,gneJ7,gneJ6,0.485167742091531,-1.16392835185517,116.888888888889,40,2
2025,-gneE5,gneJ7,gneJ6,0.412744153136006,-1.45721457093644,113.2,80,2
2064,-gneE5,gneJ7,gneJ6,0.554481805885323,-1.45721457093644,113.2,39,2
2505,-gneE5,gneJ7,gneJ6,0.727775058838616,-1.45721457093644,113.2,480,2
2546,-gneE5,gneJ7,gneJ6,0.969242856921638,1.00981507213676,150.272727272727,521,2
3429,-gneE5,gneJ7,gneJ6,0.939393356186298,0.300251908028144,141.166666666667,41,2
3471,-gneE5,gneJ7,gneJ6,0.886486679606218,-0.385231962939598,133.538461538462,42,2
3511,-gneE5,gneJ7,gneJ6,0.797486963337553,-1.06991664762428,126.857142857143,40,2
3553,-gneE5,gneJ7,gneJ6,0.67198923168095,-1.72338199415894,121.2,42,2
3594,-gneE5,gneJ7,gneJ6,0.517511277410091,-2.37050410281951,116.1875,41,2
3712,-gneE5,gneJ7,gneJ6,0.029347836332594,-2.37050410281951,116.1875,38,2
3753,-gneE5,gneJ7,gneJ6,0.065027990310373,-2.37050410281951,116.1875,79,2
3795,-gneE5,gneJ7,gneJ6,0.136064557680344,-2.37050410281951,116.1875,121,2
3959,-gneE5,gneJ7,gneJ6,0.262454880335665,-2.37050410281951,116.1875,285,2
4002,-gneE5,gneJ7,gneJ6,0.439495690330246,-2.37050410281951,116.1875,328,2
4043,-gneE5,gneJ7,gneJ6,0.828114176938511,-0.554974479839255,131.058823529412,369,2
4083,-gneE5,gneJ7,gneJ6,0.708844960120084,-1.23751416237894,126,40,2
4125,-gneE5,gneJ7,gneJ6,0.55853917275349,-1.89205961692439,121.578947368421,42,2
4165,-gneE5,gneJ7,gneJ6,0.605647531327224,-1.89205961692439,121.578947368421,40,2
4284,-gneE5,gneJ7,gneJ6,0.671951328471574,-1.60408877852828,123.45,159,2
4968,-gneE5,gneJ7,gneJ6,0.512951767681192,-2.26929403958846,119.476190476191,40,2
5008,-gneE5,gneJ7,gneJ6,0.100421181040804,-2.26929403958846,119.476190476191,40,2
5325,-gneE5,gneJ7,gneJ6,0.388849996451319,-0.528889294298862,130.272727272727,357,2
5368,-gneE5,gneJ7,gneJ6,0.24746666591562,-1.18890991994341,126.478260869565,43,2
5409,-gneE5,gneJ7,gneJ6,0.144474845714226,-1.85535059790951,122.916666666667,41,2
5450,-gneE5,gneJ7,gneJ6,0.183616047075634,-1.85535059790951,122.916666666667,41,2
5492,-gneE5,gneJ7,gneJ6,0.335857008257437,-1.85535059790951,122.916666666667,83,2
5532,-gneE5,gneJ7,gneJ6,0.532387342913247,-1.85535059790951,122.916666666667,123,2
5571,-gneE5,gneJ7,gneJ6,0.606147026080133,-1.55393671616144,124.48,162,2
5614,-gneE5,gneJ7,gneJ6,0.446580422593799,-2.19957855451327,121.346153846154,43,2
5655,-gneE5,gneJ7,gneJ6,0.54838731726026,-2.19957855451327,121.346153846154,41,2
5695,-gneE5,gneJ7,gneJ6,0.729979758531653,-2.19957855451327,121.346153846154,81,2
5736,-gneE5,gneJ7,gneJ6,0.856012949785644,-2.19957855451327,121.346153846154,122,2
6095,-gneE5,gneJ7,gneJ6,0.987312186425966,0.372203623704557,134.666666666667,481,2
6137,-gneE5,gneJ7,gneJ6,0.975255187697409,-0.308057387714693,131.357142857143,42,2
6178,-gneE5,gneJ7,gneJ6,0.952292921907297,-0.988347788360028,128.241379310345,41,2
7397,-gneE5,gneJ7,gneJ6,0.90864707783516,-1.68491419772921,125.233333333333,38,2
7440,-gneE5,gneJ7,gneJ6,0.838622722543051,-2.33412472404499,122.58064516129,43,2
7482,-gneE5,gneJ7,gneJ6,0.730632459142055,-2.98430692081751,120.0625,42,2
7523,-gneE5,gneJ7,gneJ6,0.585714154958235,-3.6358649944719,117.666666666667,41,2
7563,-gneE5,gneJ7,gneJ6,0.008755616887603,-3.6358649944719,117.666666666667,40,2
7604,-gneE5,gneJ7,gneJ6,0.019837272693361,-3.6358649944719,117.666666666667,81,2
7647,-gneE5,gneJ7,gneJ6,0.043720853649174,-3.6358649944719,117.666666666667,124,2
8171,-gneE5,gneJ7,gneJ6,0.095004781742044,-3.6358649944719,117.666666666667,648,2
8213,-gneE5,gneJ7,gneJ6,0.190598200581262,-3.6358649944719,117.666666666667,690,2
8251,-gneE5,gneJ7,gneJ6,0.94891872010243,0.732167970177851,135.617647058824,728,2
8292,-gneE5,gneJ7,gneJ6,0.902944186702772,0.040637445672262,132.914285714286,41,2
8333,-gneE5,gneJ7,gneJ6,0.824173812440369,-0.644851580536986,130.361111111111,41,2
8372,-gneE5,gneJ7,gneJ6,0.700531598125584,-1.33990652559193,127.891891891892,39,2
8412,-gneE5,gneJ7,gneJ6,0.541989691710316,-2.0213817980144,125.578947368421,40,2
8453,-gneE5,gneJ7,gneJ6,0.377677101575452,-2.68915657466098,123.410256410256,41,2
8492,-gneE5,gneJ7,gneJ6,0.317856887633348,-2.68915657466098,123.410256410256,39,2
8533,-gneE5,gneJ7,gneJ6,0.51134745833833,-2.68915657466098,123.410256410256,80,2
8574,-gneE5,gneJ7,gneJ6,0.700423674323791,-2.68915657466098,123.410256410256,121,2
8615,-gneE5,gneJ7,gneJ6,0.759844784336451,-2.38664401184691,124.375,162,2
8655,-gneE5,gneJ7,gneJ6,0.617475733867099,-3.05962506867642,122.317073170732,40,2
9832,-gneE5,gneJ7,gneJ6,0.450895639976357,-3.73552534568473,120.333333333333,39,2
9872,-gneE5,gneJ7,gneJ6,0.010603929580917,-3.73552534568473,120.333333333333,40,2
9912,-gneE5,gneJ7,gneJ6,0.024017356805049,-3.73552534568473,120.333333333333,80,2
10156,-gneE5,gneJ7,gneJ6,0.053050616224505,-3.73552534568473,120.333333333333,324,2
10198,-gneE5,gneJ7,gneJ6,0.112245731958424,-3.73552534568473,120.333333333333,366,2
10276,-gneE5,gneJ7,gneJ6,0.2228219972755,-3.73552534568473,120.333333333333,444,2
10315,-gneE5,gneJ7,gneJ6,0.817820734977341,-0.984577178807359,128.767441860465,483,2
10356,-gneE5,gneJ7,gneJ6,0.695310524138899,-1.66116376898305,126.772727272727,41,2
10395,-gneE5,gneJ7,gneJ6,0.782266391534786,-1.66116376898305,126.772727272727,39,2
10516,-gneE5,gneJ7,gneJ6,0.822549302203606,-1.40637115831731,127.511111111111,160,2
10557,-gneE5,gneJ7,gneJ6,0.702675206393078,-2.08001711782588,125.630434782609,41,2
10599,-gneE5,gneJ7,gneJ6,0.549632669576533,-2.74090012761801,123.851063829787,42,2
10641,-gneE5,gneJ7,gneJ6,0.608637540402566,-2.74090012761801,123.851063829787,42,2
10681,-gneE5,gneJ7,gneJ6,0.527065613914948,-3.07412052402662,122.979166666667,82,2
10722,-gneE5,gneJ7,gneJ6,0.674385270625896,-3.07412052402662,122.979166666667,41,2
10845,-gneE5,gneJ7,gneJ6,0.741279477716129,-2.74957791647758,123.816326530612,164,2
11367,-gneE5,gneJ7,gneJ6,0.591939095426362,-3.43021990796137,122.12,39,2
11408,-gneE5,gneJ7,gneJ6,0.428531098789305,-4.09005397335912,120.529411764706,41,2
11450,-gneE5,gneJ7,gneJ6,0.102487676615929,-4.09005397335912,120.529411764706,42,2
11488,-gneE5,gneJ7,gneJ6,0.075730281442794,-4.4219955182443,119.75,80,2
11527,-gneE5,gneJ7,gneJ6,0.135699578597476,-4.4219955182443,119.75,39,2
11569,-gneE5,gneJ7,gneJ6,0.260004948177432,-4.4219955182443,119.75,81,2
11610,-gneE5,gneJ7,gneJ6,0.440428311378995,-4.4219955182443,119.75,122,2
12252,-gneE5,gneJ7,gneJ6,0.989570104367314,0.370022791010458,131.905660377359,764,2
13101,-gneE5,gneJ7,gneJ6,0.979516527409634,-0.31513079260729,130.222222222222,41,2
13141,-gneE5,gneJ7,gneJ6,0.960018155685967,-1.00404481975661,128.581818181818,40,2
13183,-gneE5,gneJ7,gneJ6,0.924780257835412,-1.67342913237961,127.035714285714,42,2
13224,-gneE5,gneJ7,gneJ6,0.862447327720498,-2.34680439443412,125.526315789474,41,2
13265,-gneE5,gneJ7,gneJ6,0.762462628424507,-3.01634302700777,124.068965517241,41,2
13428,-gneE5,gneJ7,gneJ6,0.624475480342526,-3.67398325911608,122.677966101695,42,2
13468,-gneE5,gneJ7,gneJ6,0.02157945806133,-3.67398325911608,122.677966101695,40,2
13509,-gneE5,gneJ7,gneJ6,0.047812163308997,-3.67398325911608,122.677966101695,81,2
13548,-gneE5,gneJ7,gneJ6,0.103102066721365,-3.67398325911608,122.677966101695,120,2
13591,-gneE5,gneJ7,gneJ6,0.204907357675231,-3.67398325911608,122.677966101695,163,2
13632,-gneE5,gneJ7,gneJ6,0.329337821289754,-3.02926409760036,124.033333333333,204,2
13672,-gneE5,gneJ7,gneJ6,0.480256519744266,-3.02926409760036,124.033333333333,40,2
13711,-gneE5,gneJ7,gneJ6,0.392151902030258,-3.38852483420454,123.295081967213,79,2
13830,-gneE5,gneJ7,gneJ6,0.460100347766286,-3.38852483420454,123.295081967213,38,2
13872,-gneE5,gneJ7,gneJ6,0.655899824408607,-3.38852483420454,123.295081967213,80,2
13913,-gneE5,gneJ7,gneJ6,0.651753403611823,-3.40684464577219,123.258064516129,121,2
14356,-gneE5,gneJ7,gneJ6,0.486662080071889,-4.08696442184302,121.920634920635,39,2
14398,-gneE5,gneJ7,gneJ6,0.193381283159321,-4.08696442184302,121.920634920635,42,2
14918,-gneE5,gneJ7,gneJ6,0.873831871420209,-0.723504516468758,128.796875,562,2
14959,-gneE5,gneJ7,gneJ6,0.778505295147193,-1.4018000258845,127.446153846154,41,2
15001,-gneE5,gneJ7,gneJ6,0.643344516051352,-2.0688670448612,126.151515151515,42,2
15080,-gneE5,gneJ7,gneJ6,0.481556162701371,-2.7325859741155,124.89552238806,42,2
16050,-gneE5,gneJ7,gneJ6,0.320754321113659,-3.40908454690332,123.647058823529,40,2
16089,-gneE5,gneJ7,gneJ6,0.008344803608559,-3.40908454690332,123.647058823529,39,2
16129,-gneE5,gneJ7,gneJ6,0.018951699751965,-3.40908454690332,123.647058823529,79,2
16245,-gneE5,gneJ7,gneJ6,0.042704605579522,-3.40908454690332,123.647058823529,195,2
16364,-gneE5,gneJ7,gneJ6,0.092814286325898,-3.40908454690332,123.647058823529,314,2
16441,-gneE5,gneJ7,gneJ6,0.189656324494654,-3.40908454690332,123.647058823529,391,2
16481,-gneE5,gneJ7,gneJ6,0.347111965394939,-3.40908454690332,123.647058823529,431,2
16564,-gneE5,gneJ7,gneJ6,0.544154174928127,-3.40908454690332,123.647058823529,514,2
16603,-gneE5,gneJ7,gneJ6,0.968786588201193,-0.150966033344568,129.869565217391,553,2
16643,-gneE5,gneJ7,gneJ6,0.939702519002584,-0.83988948629424,128.585714285714,40,2
16683,-gneE5,gneJ7,gneJ6,0.886994026878673,-1.52576494254908,127.338028169014,40,2
16722,-gneE5,gneJ7,gneJ6,0.797323385434295,-2.21651384122749,126.111111111111,39,2
16761,-gneE5,gneJ7,gneJ6,0.813274050510383,-2.21651384122749,126.111111111111,39,2
16800,-gneE5,gneJ7,gneJ6,0.74897960847405,-2.59476236710651,125.452054794521,78,2
16878,-gneE5,gneJ7,gneJ6,0.825711711641146,-2.59476236710651,125.452054794521,39,2
16919,-gneE5,gneJ7,gneJ6,0.767877735367473,-2.95393101832971,124.837837837838,80,2
16960,-gneE5,gneJ7,gneJ6,0.628960459064377,-3.62253754920589,123.72,41,2
17002,-gneE5,gneJ7,gneJ6,0.467598540842725,-4.28008502265294,122.644736842105,42,2
17206,-gneE5,gneJ7,gneJ6,0.348737036200572,-4.28008502265294,122.644736842105,40,2
17245,-gneE5,gneJ7,gneJ6,0.273394540356994,-4.63295736307847,122.077922077922,79,2
17285,-gneE5,gneJ7,gneJ6,0.415505240838694,-4.63295736307847,122.077922077922,40,2
17325,-gneE5,gneJ7,gneJ6,0.33558654691951,-4.97472951497721,121.538461538462,80,2
17364,-gneE5,gneJ7,gneJ6,0.204344942545705,-5.65106106240866,120.493670886076,39,2
18051,-gneE5,gneJ7,gneJ6,0.022962955031465,-5.65106106240866,120.493670886076,40,2
18778,-gneE5,gneJ7,gneJ6,0.050473658442986,-5.65106106240866,120.493670886076,767,2
